NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,200230.3,A,3330.9015,N,11735.3419,W,45.60,287.40,300110,,*2C
$GPRMC,200233.3,A,3330.9146,N,11735.3875,W,47.30,288.20,300110,,*20
$GPRMC,200236.3,A,3330.9269,N,11735.4325,W,46.90,288.20,300110,,*29
$GPRMC,200239.3,A,3330.9409,N,11735.4755,W,46.10,293.10,300110,,*24
$GPRMC,200242.3,A,3330.9598,N,11735.5128,W,43.40,302.20,300110,,*26
$GPRMC,200245.3,A,3330.9841,N,11735.5473,W,43.90,307.80,300110,,*21
$GPRMC,200248.3,A,3331.0033,N,11735.5848,W,44.80,299.00,300110,,*25
$GPRMC,200251.3,A,3331.0185,N,11735.6250,W,46.00,292.70,300110,,*27
$GPRMC,200254.3,A,3331.0329,N,11735.6693,W,47.40,290.20,300110,,*2F
$GPRMC,200257.3,A,3331.0468,N,11735.7136,W,48.10,290.50,300110,,*2A
$GPRMC,200300.3,A,3331.0602,N,11735.7583,W,48.40,290.90,300110,,*24
$GPRMC,200303.3,A,3331.0748,N,11735.8037,W,47.90,290.30,300110,,*25
$GPRMC,200306.3,A,3331.0889,N,11735.8467,W,46.10,290.70,300110,,*2E
$GPRMC,200309.3,A,3331.1016,N,11735.8892,W,44.90,289.40,300110,,*29
$GPRMC,200312.3,A,3331.1143,N,11735.9303,W,43.70,289.90,300110,,*24
$GPRMC,200315.3,A,3331.1276,N,11735.9721,W,44.90,290.00,300110,,*2A
$GPRMC,200318.3,A,3331.1410,N,11736.0153,W,45.90,290.30,300110,,*2A
$GPRMC,200321.3,A,3331.1537,N,11736.0579,W,45.70,290.40,300110,,*21
$GPRMC,200324.3,A,3331.1675,N,11736.0980,W,43.80,295.40,300110,,*27
$GPRMC,200327.3,A,3331.1919,N,11736.1352,W,46.10,305.30,300110,,*26
$GPRMC,200330.3,A,3331.2212,N,11736.1625,W,44.30,317.50,300110,,*23
$GPRMC,200333.3,A,3331.2500,N,11736.1912,W,44.30,317.90,300110,,*23
$GPRMC,200336.3,A,3331.2775,N,11736.2203,W,43.90,317.60,300110,,*2C
$GPRMC,200339.3,A,3331.3042,N,11736.2494,W,42.90,317.00,300110,,*2E
$GPRMC,200342.3,A,3331.3241,N,11736.2836,W,42.50,305.70,300110,,*2F
$GPRMC,200345.3,A,3331.3399,N,11736.3203,W,42.00,289.30,300110,,*25
$GPRMC,200348.3,A,3331.3487,N,11736.3612,W,42.00,280.20,300110,,*2C
$GPRMC,200351.3,A,3331.3531,N,11736.4023,W,41.50,274.20,300110,,*26
$GPRMC,200354.3,A,3331.3527,N,11736.4439,W,40.60,263.90,300110,,*24
$GPRMC,200357.3,A,3331.3456,N,11736.4826,W,36.80,254.20,300110,,*22
$GPRMC,200400.3,A,3331.3308,N,11736.5201,W,40.40,244.30,300110,,*28
$GPRMC,200403.3,A,3331.3163,N,11736.5571,W,38.70,249.50,300110,,*23
$GPRMC,200406.3,A,3331.3097,N,11736.5971,W,41.60,263.60,300110,,*24
$GPRMC,200409.3,A,3331.3118,N,11736.6412,W,43.70,276.40,300110,,*23
$GPRMC,200412.3,A,3331.3169,N,11736.6845,W,43.10,276.50,300110,,*26
$GPRMC,200415.3,A,3331.3214,N,11736.7270,W,42.10,276.60,300110,,*27
$GPRMC,200418.3,A,3331.3223,N,11736.7684,W,40.60,268.50,300110,,*28
$GPRMC,200421.3,A,3331.3164,N,11736.8061,W,37.30,257.70,300110,,*2B
$GPRMC,200424.3,A,3331.3036,N,11736.8401,W,35.30,240.60,300110,,*2F
$GPRMC,200427.3,A,3331.2871,N,11736.8692,W,36.20,234.70,300110,,*2E
$GPRMC,200430.3,A,3331.2703,N,11736.8995,W,36.60,238.50,300110,,*20
